84.53958545701666,97.07781175671084
87.1899422358138,97.65545361875637
88.31124702684336,97.89330615018689
89.0927624872579,98.0971797485559
89.26265715256541,98.02922188243289
89.60244648318043,98.13115868161739
89.1946992864424,98.1651376146789
89.56846755011892,98.33503227998641
89.67040434930342,98.23309548080191
89.63642541624193,98.33503227998641
89.70438328236493,98.0971797485559
90.48589874277948,98.23309548080191
90.72375127420999,98.1991165477404
90.48589874277948,98.40299014610942
89.77234114848794,98.33503227998641
90.48589874277948,98.3010533469249
90.45191980971798,98.33503227998641
90.45191980971798,98.33503227998641
90.75773020727149,98.1991165477404
90.38396194359497,98.33503227998641
90.72375127420999,98.40299014610942
90.68977234114848,98.43696907917091
90.55385660890248,98.36901121304791
90.62181447502549,98.3010533469249
90.65579340808699,98.36901121304791
90.34998301053346,98.43696907917091
90.72375127420999,98.3010533469249
90.68977234114848,98.40299014610942
90.927624872579,98.40299014610942
90.8256880733945,98.43696907917091
90.96160380564051,98.36901121304791
90.96160380564051,98.36901121304791
90.68977234114848,98.43696907917091
90.995582738702,98.47094801223241
90.8256880733945,98.40299014610942
91.06354060482501,98.40299014610942
90.8936459395175,98.3010533469249
90.96160380564051,98.40299014610942
91.0295616717635,98.43696907917091
90.96160380564051,98.43696907917091
90.859667006456,98.43696907917091
90.859667006456,98.43696907917091
90.96160380564051,98.43696907917091
90.96160380564051,98.43696907917091
90.65579340808699,98.36901121304791
90.995582738702,98.36901121304791
90.75773020727149,98.40299014610942
90.927624872579,98.40299014610942
91.16547740400951,98.36901121304791
90.8256880733945,98.43696907917091
90.8256880733945,98.43696907917091
